target_end_date,value,output_type_id,horizon,output_type,model_id,reference_date,location,target
2025-09-13,428.94062,0.85,2,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-20,479.71226,0.85,3,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-08-30,328.62689,0.9,0,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-06,429.00861,0.9,1,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-13,534.69767,0.9,2,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-20,663.58818,0.9,3,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-08-30,409.81109,0.95,0,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-06,579.98383,0.95,1,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-13,714.62068,0.95,2,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-20,976.56813,0.95,3,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-08-30,491.96146,0.975,0,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-06,773.33288,0.975,1,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-13,1114.3136,0.975,2,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-20,1524.9689,0.975,3,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-08-30,671.25321,0.99,0,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-06,1138.7049,0.99,1,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-13,2282.9705,0.99,2,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-09-20,3051.0066,0.99,3,quantile,EpiAutoGP,2025-08-30,24,wk inc covid hosp
2025-08-30,0.025507979,0.01,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,-0.0063112903,0.01,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,-0.058489121,0.01,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,-0.080053757,0.01,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,0.13940898,0.025,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,0.06708461,0.025,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,0.0032878172,0.025,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,-0.043419474,0.025,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,0.32125085,0.05,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,0.18377631,0.05,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,0.095232895,0.05,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,0.052800445,0.05,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,0.6745012,0.1,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,0.47645286,0.1,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,0.34671967,0.1,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,0.26852352,0.1,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,1.039189,0.15,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,0.83928821,0.15,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,0.66508449,0.15,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,0.5392554,0.15,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,1.5215882,0.2,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,1.2230485,0.2,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,1.1486722,0.2,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,0.92030387,0.2,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,2.0537846,0.25,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,1.7724698,0.25,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,1.7426931,0.25,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,1.3779431,0.25,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,2.6189023,0.3,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,2.4894078,0.3,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,2.3676051,0.3,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,1.9167491,0.3,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,3.2197542,0.35,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,3.1894486,0.35,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,3.0602492,0.35,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,2.6239613,0.35,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,4.0868755,0.4,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,4.208028,0.4,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,4.0606106,0.4,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,3.8830157,0.4,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,4.9937217,0.45,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,5.6178543,0.45,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,5.195548,0.45,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,5.0574324,0.45,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,6.042895,0.5,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,6.8897476,0.5,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,6.8116796,0.5,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,6.8050255,0.5,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,7.3397975,0.55,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,8.399277,0.55,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,8.8697588,0.55,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,8.9614206,0.55,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,9.0032829,0.6,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,10.514872,0.6,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,11.256031,0.6,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,11.97044,0.6,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,11.134228,0.65,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,13.754173,0.65,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,14.917481,0.65,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,15.863392,0.65,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,13.695415,0.7,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,18.585163,0.7,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,20.019139,0.7,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,22.756466,0.7,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,18.191513,0.75,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,24.133289,0.75,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,27.198207,0.75,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,33.00304,0.75,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,23.613624,0.8,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,32.321396,0.8,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,40.142394,0.8,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,47.449913,0.8,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,31.116066,0.85,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,48.811417,0.85,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,65.175188,0.85,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,73.73918,0.85,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,47.790532,0.9,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,78.788946,0.9,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,118.80244,0.9,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,153.77146,0.9,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,94.863939,0.95,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,157.59434,0.95,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,323.14192,0.95,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,470.77418,0.95,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,151.56392,0.975,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,339.38614,0.975,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,581.78575,0.975,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,1421.6304,0.975,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,309.25201,0.99,0,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-06,753.98545,0.99,1,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-13,1727.1261,0.99,2,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-09-20,4122.0199,0.99,3,quantile,EpiAutoGP,2025-08-30,23,wk inc covid hosp
2025-08-30,26.370321,0.01,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,21.090467,0.01,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,15.057013,0.01,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,12.086444,0.01,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,32.551713,0.025,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,26.547962,0.025,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,20.316562,0.025,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,15.934858,0.025,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,39.698999,0.05,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,33.242569,0.05,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,28.10683,0.05,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,22.313508,0.05,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,47.75894,0.1,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,41.434086,0.1,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,36.90931,0.1,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,33.223934,0.1,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,56.097055,0.15,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,49.260942,0.15,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,46.081416,0.15,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,42.842968,0.15,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,62.72659,0.2,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,57.695312,0.2,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,56.469682,0.2,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,53.248831,0.2,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,69.049642,0.25,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,66.574931,0.25,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,65.257979,0.25,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,63.464534,0.25,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,74.348953,0.3,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,74.705736,0.3,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,74.870072,0.3,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,74.270676,0.3,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,80.461904,0.35,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,83.34576,0.35,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,85.201002,0.35,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,85.988383,0.35,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,86.506971,0.4,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,91.322568,0.4,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,95.26133,0.4,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,101.92663,0.4,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,92.377703,0.45,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,100.9527,0.45,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,108.53583,0.45,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,114.92976,0.45,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,99.406608,0.5,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,109.74921,0.5,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,121.92663,0.5,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,131.51218,0.5,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,107.16438,0.55,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,120.80928,0.55,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,137.35219,0.55,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,150.93165,0.55,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,115.2271,0.6,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,131.22605,0.6,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,154.94341,0.6,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,174.63366,0.6,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,124.61505,0.65,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,143.58473,0.65,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,174.20649,0.65,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,203.54046,0.65,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,134.78838,0.7,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,160.36418,0.7,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,199.29721,0.7,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,232.22078,0.7,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,145.28219,0.75,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,180.14265,0.75,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,225.21311,0.75,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,269.7157,0.75,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,156.93101,0.8,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,201.01841,0.8,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,262.57956,0.8,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,321.78628,0.8,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,174.32481,0.85,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,229.35954,0.85,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,302.92942,0.85,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,386.2304,0.85,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,201.27947,0.9,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,277.25133,0.9,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,376.21873,0.9,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,504.778,0.9,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,246.88532,0.95,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,363.02234,0.95,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,520.7589,0.95,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,749.6948,0.95,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,297.7043,0.975,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,459.72146,0.975,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,737.73436,0.975,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,1098.5847,0.975,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,360.78793,0.99,0,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-06,652.91065,0.99,1,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-13,1113.1339,0.99,2,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-09-20,1506.6707,0.99,3,quantile,EpiAutoGP,2025-08-30,26,wk inc covid hosp
2025-08-30,17.977104,0.01,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,10.982636,0.01,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,6.8833305,0.01,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,4.7079137,0.01,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,21.44971,0.025,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,13.889948,0.025,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,10.047932,0.025,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,6.6541412,0.025,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,26.576198,0.05,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,18.847181,0.05,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,14.250428,0.05,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,10.093889,0.05,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,33.651352,0.1,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,25.912689,0.1,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,21.891422,0.1,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,17.59346,0.1,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,39.557191,0.15,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,32.691398,0.15,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,29.102813,0.15,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,24.424133,0.15,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,44.875439,0.2,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,40.103345,0.2,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,35.690296,0.2,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,32.271018,0.2,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,50.438684,0.25,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,47.373533,0.25,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,43.705269,0.25,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,38.896694,0.25,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,56.812657,0.3,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,53.868469,0.3,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,51.338051,0.3,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,47.849988,0.3,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,62.632448,0.35,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,60.987779,0.35,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,60.091494,0.35,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,56.301667,0.35,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,69.093201,0.4,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,68.480559,0.4,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,68.562342,0.4,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,68.798428,0.4,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,74.760959,0.45,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,75.165343,0.45,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,78.222903,0.45,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,80.125187,0.45,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,80.743665,0.5,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,82.646404,0.5,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,89.079341,0.5,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,97.157706,0.5,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,87.315556,0.55,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,93.321778,0.55,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,101.5402,0.55,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,112.31947,0.55,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,95.23783,0.6,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,106.59658,0.6,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,119.55258,0.6,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,131.7705,0.6,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,103.70795,0.65,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,119.74344,0.65,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,139.60766,0.65,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,155.7509,0.65,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,113.40734,0.7,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,134.61007,0.7,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,158.65856,0.7,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,184.85847,0.7,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,125.88216,0.75,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,154.85635,0.75,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,186.97295,0.75,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,219.88548,0.75,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,141.97281,0.8,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,179.41177,0.8,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,218.80727,0.8,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-20,264.88095,0.8,3,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-08-30,162.97315,0.85,0,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-06,211.91573,0.85,1,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
2025-09-13,277.187,0.85,2,quantile,EpiAutoGP,2025-08-30,29,wk inc covid hosp
