geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.3,56.89507958786794
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.35,57.35965694809501
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.4,57.433378796113274
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.45,57.89234440436366
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.5,58.15165601405998
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.55,62.434722899399
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.6,68.25385841805358
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.65,75.86390326749805
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.7,84.84994563019897
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.75,99.43538878414718
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.8,114.67145970973995
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.85,136.88037613892666
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.9,172.10821835924244
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.95,228.45102698735008
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.975,264.0644730086666
ms,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,28,quantile,0.99,291.98678883651036
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.01,5.903734123637099
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.025,8.186917962465103
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.05,14.274663782822707
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.1,29.541928440551622
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.15,39.93375439222263
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.2,47.091197548552955
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.25,68.85827011996969
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.3,70.33764209084279
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.35,71.40615704382228
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.4,71.48702159749035
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.45,72.29256661169778
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.5,73.45812360591225
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.55,80.31271110165062
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.6,91.86194982171945
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.65,107.99885441012094
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.7,124.19832710258481
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.75,143.26646895537382
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.8,168.13142125281456
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.85,192.751092966103
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.9,233.38351601301784
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.95,383.9206009043487
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.975,452.24077777427317
ms,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,28,quantile,0.99,475.6243031764749
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.01,5.748787162978813
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.025,7.414578683894417
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.05,11.760380946211667
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.1,26.106503984140147
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.15,36.83514752681066
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.2,44.744479036450194
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.25,64.7053416213856
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.3,86.89067583603398
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.35,87.29844925605806
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.4,92.69318786564936
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.45,93.32648369665837
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.5,95.9148632036219
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.55,103.35271601935713
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.6,123.8466096877254
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.65,141.5539203863978
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.7,161.1120148142017
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.75,182.44332363235236
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.8,203.35858461355429
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.85,227.24378675522183
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.9,267.915989237761
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.95,423.61649280056884
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.975,467.8658657232876
ms,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,28,quantile,0.99,484.2825727449869
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.01,5.616045337597011
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.025,6.997019989370588
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.05,9.207799000543345
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.1,21.703370121974473
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.15,31.782090448022892
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.2,40.03934625939046
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.25,47.91616693139741
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.3,92.08042783021246
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.35,120.22520701380869
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.4,121.57892065935383
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.45,126.52712540514263
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.5,128.8776941540424
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.55,149.34968944090832
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.6,167.95313321478093
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.65,185.9350395671214
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.7,202.08751498564408
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.75,219.3919254565483
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.8,233.3994586351611
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.85,256.2562249255994
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.9,318.7765474412689
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.95,455.8952448109352
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.975,476.81806836972993
ms,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,28,quantile,0.99,490.25285722812197
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.01,11.74426698399025
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.025,12.516641871155992
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.05,14.281088739959777
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.1,16.722174226624514
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.15,17.577164016216138
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.2,18.873968248149684
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.25,20.70111863973382
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.3,21.165398519157183
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.35,21.217499565692293
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.4,21.34223305641078
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.45,21.351767163898234
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.5,21.45024299218169
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.55,22.511657331932135
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.6,23.438667041223354
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.65,24.588830785107767
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.7,26.18701397221009
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.75,28.143957797288376
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.8,30.8717435812151
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.85,35.03880476334141
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.9,42.54729045334511
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.95,60.050616654076606
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.975,81.4461332198644
mt,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,30,quantile,0.99,109.67638564483885
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.01,12.274475060320075
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.025,12.667754572116568
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.05,13.94280438899201
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.1,16.79748153291224
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.15,17.799951472230465
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.2,21.347730018400593
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.25,23.813768586092944
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.3,25.482673141049716
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.35,27.15976012371694
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.4,27.251349577951846
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.45,29.58394624862821
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.5,31.178237403916565
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.55,32.28488965072325
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.6,34.48109934087599
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.65,36.00650849364029
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.7,42.489827927416044
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.75,49.48517781073417
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.8,58.490749188445406
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.85,70.98438298231288
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.9,87.30661112710229
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.95,109.84504888052501
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.975,124.93434035956405
mt,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,30,quantile,0.99,137.67735380197536
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.01,12.408606556859931
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.025,12.816831007076233
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.05,14.12464747385367
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.1,17.357379274754926
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.15,18.505620290735155
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.2,24.052989788615776
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.25,27.949226610694506
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.3,32.65736746243633
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.35,34.84039169241324
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.4,37.17764729576407
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.45,41.66148603949519
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.5,42.732822283464806
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.55,45.25386252130216
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.6,47.909003246762644
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.65,52.07736428115209
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.7,61.25662681758442
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.75,71.45386275997521
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.8,83.9485888539668
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.85,97.27055025040205
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.9,111.34283450544999
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.95,126.4458966521985
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.975,135.49107608678753
mt,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,30,quantile,0.99,143.01099379141613
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.01,12.492307574270804
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.025,12.879143593979366
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.05,13.92536195720325
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.1,17.641859815200903
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.15,18.38898806685177
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.2,23.196101615872152
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.25,35.85632531775346
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.3,42.309831466364756
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.35,44.850005690140264
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.4,48.46434934938158
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.45,51.65605800110859
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.5,57.81134192078031
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.55,60.88005468638375
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.6,61.52060907411918
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.65,72.13236004428799
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.7,82.82104566597249
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.75,93.70418904019415
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.8,104.42404364283526
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.85,114.8393318538203
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.9,124.80151418997309
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.95,133.82041820913923
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.975,140.13317306303136
mt,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,30,quantile,0.99,145.72974359574053
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.01,12.547214259003331
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.025,12.984602432415063
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.05,13.624827645174618
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.1,17.241438135917985
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.15,18.767685739571103
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.2,21.086135904800628
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.25,28.15364751486124
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.3,61.29719882311194
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.35,63.1309216674076
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.4,73.21004647825322
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.45,80.01144737427983
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.5,80.7100010979063
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.55,81.33893039363676
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.6,91.96454622302589
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.65,101.10280916580354
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.7,108.58179299245474
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.75,116.01331155167807
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.8,122.69682732790355
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.85,128.24743461967014
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.9,133.55917366503414
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.95,138.56462184034066
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.975,142.88045252883967
mt,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,30,quantile,0.99,147.7069034250465
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.01,94.20497746476106
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.025,116.89463005764114
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.05,144.2863847858334
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.1,176.99005449947637
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.15,193.95652918533128
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.2,204.05766233392333
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.25,218.2869161225691
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.3,220.7205584970663
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.35,224.59071260228453
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.4,227.3708659575999
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.45,230.12453318838809
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.5,235.2045737853849
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.55,243.11984641685726
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.6,249.3313439827944
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.65,256.8627915443118
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.7,267.0814926343034
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.75,276.80846233018326
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.8,291.984193303045
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.85,316.8478184193177
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.9,360.6115317724339
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.95,480.6288694510903
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.975,623.0688653122635
nc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,37,quantile,0.99,805.4019406016257
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.01,85.39298223370427
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.025,97.27921726723389
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.05,116.63147013802028
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.1,157.59511818974426
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.15,197.9008578965189
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.2,220.59996684981658
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.25,273.92582893297714
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.3,277.4689402194694
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.35,279.05234255238605
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.4,279.11509691093704
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.45,280.172853878393
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.5,280.97488106683613
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.55,295.49719142927245
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.6,316.5159336903663
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.65,340.4661100827574
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.7,368.0049011634073
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.75,409.6519739963152
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.8,463.56023779632415
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.85,534.5217582213211
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.9,651.8035927644032
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.95,907.8774372776137
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.975,1062.5676433645472
nc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,37,quantile,0.99,1166.4149272331504
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.01,83.78256805404061
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.025,92.344115155123
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.05,107.60235860092016
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.1,147.42496917826008
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.15,196.54510612433407
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.2,228.30527847135312
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.25,320.47093267903756
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.3,328.754570018873
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.35,333.92197106016636
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.4,336.30171582014316
nc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,37,quantile,0.45,338.92186051055444
